alcohol,category,country,price,rating,region,varietal,vintage
13.5,White,Portugal,15.0,86,Alentejano,Antão Vaz,2017.0
12.5,White,Portugal,24.0,86,Alentejano,Sauvignon Blanc,2017.0
13.5,White,Portugal,10.0,86,Beira Interior,Portuguese White,2017.0
13.0,White,Portugal,18.0,86,Tejo,Portuguese White,2017.0
14.5,White,Portugal,12.0,86,Alentejano,Portuguese White,2017.0
13.0,White,Portugal,7.0,86,Tejo,Portuguese White,2017.0
12.5,White,Portugal,20.0,87,Alentejano,Portuguese White,2017.0
14.0,White,Portugal,14.0,87,Alentejano,Verdelho,2017.0
13.0,White,Portugal,19.0,84,Tejo,Sauvignon Blanc,2017.0
9.5,White,Portugal,12.0,85,Lisboa,Portuguese White,2017.0
13.5,White,Portugal,19.0,92,Dão,Encruzado,2017.0
12.5,White,Portugal,45.0,92,Douro,Portuguese White,2016.0
13.5,White,Portugal,23.0,91,Douro,Portuguese White,2017.0
13.5,White,Portugal,34.0,92,Dão,Encruzado,2017.0
13.0,White,Portugal,15.0,92,Vinho Verde,Alvarinho,2017.0
12.5,White,Portugal,19.0,90,Douro,Portuguese White,2016.0
13.5,White,Portugal,30.0,90,Douro,Portuguese White,2017.0
12.5,White,Portugal,30.0,90,Douro,Portuguese White,2016.0
13.0,White,Portugal,23.0,91,Vinho Verde,Alvarinho,2017.0
12.5,White,Portugal,35.0,91,Douro,Portuguese White,2016.0
13.5,White,Portugal,20.0,89,Douro,Portuguese White,2017.0
12.5,White,Portugal,19.0,89,Douro,Portuguese White,2016.0
12.5,White,Portugal,36.0,90,Tejo,Moscatel,2017.0
13.5,White,Portugal,15.0,90,Tejo,Arinto-Chardonnay,2017.0
13.5,White,Portugal,17.0,90,Dão,Encruzado,2017.0
13.0,White,Portugal,17.0,90,Vinho Verde,Alvarinho,2017.0
13.0,White,Portugal,18.0,90,Douro,Portuguese White,2017.0
13.0,White,Portugal,20.0,90,Tejo,Arinto-Chardonnay,2017.0
12.5,White,Portugal,13.0,88,Lisboa,Alvarinho-Chardonnay,2017.0
13.5,White,Portugal,17.0,88,Douro,Portuguese White,2017.0
12.0,White,Portugal,13.0,88,Vinho Verde,Alvarinho-Trajadura,2017.0
11.5,White,Portugal,24.0,88,Dão,Portuguese White,2017.0
12.5,White,Portugal,22.0,88,Lisboa,Portuguese White,2016.0
13.5,White,Portugal,22.0,88,Minho,Alvarinho,2017.0
12.0,White,Portugal,10.0,88,Vinho Verde,Portuguese White,2017.0
13.0,White,Portugal,18.0,88,Douro,Portuguese White,2017.0
12.5,White,Portugal,10.0,88,Vinho Verde,Loureiro,2017.0
13.0,White,Portugal,20.0,88,Lisboa,Portuguese White,2017.0
13.0,White,Portugal,14.0,88,Lisboa,Arinto,2017.0
11.5,White,Portugal,9.0,88,Vinho Verde,Portuguese White,2017.0
13.0,White,Portugal,13.0,88,Lisboa,Alvarinho,2017.0
12.5,White,Portugal,11.0,88,Beira Interior,Portuguese White,2017.0
12.5,White,Portugal,19.0,88,Lisboa,Portuguese White,2016.0
13.5,White,Portugal,22.0,89,Tejo,Sauvignon Blanc,2017.0
13.0,White,Portugal,14.0,87,Lisboa,Alvarinho,2017.0
13.0,White,Portugal,12.0,87,Douro,Portuguese White,2017.0
13.0,White,Portugal,11.0,87,Vinho Verde,Portuguese White,2017.0
12.5,White,Portugal,23.0,87,Tejo,Sauvignon Blanc,2017.0
13.0,White,Portugal,8.0,87,Alentejo,Portuguese White,2017.0
12.5,White,Portugal,20.0,87,Vinho Verde,Trajadura,2015.0
12.0,White,Portugal,15.0,87,Lisboa,Portuguese White,2017.0
12.5,White,Portugal,15.0,87,Tejo,Portuguese White,2017.0
12.5,White,Portugal,10.0,87,Alenquer,Portuguese White,2017.0
13.0,White,Portugal,15.0,87,Douro,Portuguese White,2017.0
12.5,White,Portugal,13.0,88,Dão,Portuguese White,2017.0
14.0,White,Portugal,11.0,88,Douro,Portuguese White,2017.0
13.0,White,Portugal,15.0,86,Douro,Portuguese White,2017.0
12.5,White,Portugal,17.0,86,Tejo,Portuguese White,2017.0
12.5,White,Portugal,10.0,86,Tejo,Portuguese White,2017.0
13.0,White,Portugal,15.0,86,Lisboa,Chardonnay,2017.0
13.0,White,Portugal,20.0,86,Tejo,Sauvignon Blanc,2017.0
13.0,White,Portugal,13.0,86,Beira Interior,Portuguese White,2017.0
13.0,White,Portugal,10.0,86,Península de Setúbal,Portuguese White,2017.0
12.5,White,Portugal,11.0,86,Douro,Portuguese White,2017.0
13.0,White,Portugal,6.0,86,Alentejano,Portuguese White,2017.0
12.5,White,Portugal,15.0,86,Minho,Alvarinho,2017.0
12.0,White,Portugal,10.0,86,Lisboa,Arinto,2017.0
11.0,White,Portugal,12.0,87,Vinho Verde,Loureiro,2017.0
12.5,White,Portugal,11.0,87,Douro,Portuguese White,2017.0
13.0,White,Portugal,20.0,87,Tejo,Portuguese White,2017.0
12.5,White,Portugal,18.0,83,Vinho Verde,Alvarinho,2017.0
13.0,White,Portugal,10.0,84,Península de Setúbal,Portuguese White,2017.0
12.0,White,Portugal,10.0,84,Douro,Portuguese White,2017.0
12.5,White,Portugal,12.0,84,Vinho Verde,Portuguese White,2017.0
12.5,White,Portugal,10.0,85,Tejo,Portuguese White,2017.0
12.5,White,Portugal,10.0,85,Vinho Verde,Alvarinho-Trajadura,2017.0
13.0,White,Portugal,11.0,85,Douro,Portuguese White,2017.0
13.0,White,Portugal,6.0,85,Alentejano,Portuguese White,2017.0
13.0,White,Portugal,18.0,85,Minho,Sauvignon Blanc,2017.0
12.5,White,Portugal,12.0,85,Península de Setúbal,Portuguese White,2017.0
12.5,White,Portugal,12.0,85,Tejo,Alvarinho,2017.0
12.0,White,Portugal,10.0,85,Douro,Portuguese White,2017.0
12.5,White,Portugal,13.0,85,Douro,Portuguese White,2017.0
11.5,White,Portugal,10.0,85,Vinho Verde,Loureiro,2017.0
12.5,White,Portugal,35.0,94,Vinho Verde,Alvarinho,2015.0
14.0,White,Portugal,22.0,92,Douro,Portuguese White,2015.0
13.0,White,Portugal,45.0,92,Douro,Portuguese White,2015.0
13.0,White,Portugal,15.0,92,Vinho Verde,Alvarinho,2016.0
13.0,White,Portugal,27.0,92,Vinho Verde,Alvarinho,2017.0
13.0,White,Portugal,30.0,93,Alentejo,Antão Vaz,2014.0
13.5,White,Portugal,20.0,91,Lisboa,Portuguese White,2017.0
13.5,White,Portugal,30.0,91,Douro,Portuguese White,2015.0
13.0,White,Portugal,55.0,91,Dão,Encruzado,2015.0
12.5,White,Portugal,40.0,92,Vinho Verde,Alvarinho,2016.0
13.5,White,Portugal,30.0,92,Bucelas,Arinto,2014.0
13.0,White,Portugal,20.0,91,Vinho Verde,Alvarinho,2017.0
13.0,White,Portugal,20.0,90,Minho,Alvarinho,2017.0
13.0,White,Portugal,15.0,90,Vinho Verde,Avesso,2017.0
13.0,White,Portugal,19.0,90,Dão,Encruzado,2016.0
13.0,White,Portugal,16.0,90,Alentejano,Portuguese White,2017.0
13.5,White,Portugal,18.0,90,Tejo,Portuguese White,2017.0
13.0,White,Portugal,32.0,90,Lisboa,Sauvignon Blanc,2015.0
13.5,White,Portugal,19.0,90,Bucelas,Arinto,2016.0
13.0,White,Portugal,18.0,90,Vinho Verde,Alvarinho,2016.0
12.0,White,Portugal,13.0,90,Vinho Verde,Portuguese White,2017.0
12.5,White,Portugal,29.0,91,Douro,Rabigato,2016.0
13.0,White,Portugal,11.0,91,Vinho Verde,Portuguese White,2017.0
11.5,White,Portugal,14.0,89,Vinho Verde,Portuguese White,2017.0
12.5,White,Portugal,17.0,89,Vinho Verde,Portuguese White,2017.0
13.5,White,Portugal,22.0,89,Douro,Portuguese White,2016.0
13.0,White,Portugal,13.0,89,Vinho Verde,Avesso,2017.0
13.0,White,Portugal,48.0,89,Lisboa,Portuguese White,2015.0
13.0,White,Portugal,25.0,89,Douro,Moscatel,2017.0
13.0,White,Portugal,15.0,89,Minho,Alvarinho,2017.0
13.0,White,Portugal,20.0,89,Tejo,Verdelho,2017.0
13.0,White,Portugal,30.0,90,Douro,Arinto,2016.0
12.0,White,Portugal,60.0,90,Lisboa,Portuguese White,2014.0
12.5,White,Portugal,35.0,90,Beira Atlantico,Cerceal,2016.0
12.0,White,Portugal,13.0,90,Vinho Verde,Loureiro,2017.0
13.0,White,Portugal,29.0,90,Alentejano,Antão Vaz,2016.0
12.0,White,Portugal,10.0,89,Vinho Verde,Portuguese White,2016.0
12.5,White,Portugal,50.0,88,Tejo,Arinto,2016.0
13.0,White,Portugal,16.0,88,Minho,Alvarinho,2017.0
12.5,White,Portugal,20.0,88,Minho,Alvarinho,2017.0
13.0,White,Portugal,13.0,88,Vinho Verde,Avesso,2017.0
13.5,White,Portugal,20.0,88,Douro,Portuguese White,2017.0
13.0,White,Portugal,20.0,88,Alentejano,Arinto,2016.0
13.0,White,Portugal,14.0,88,Tejo,Sauvignon Blanc,2017.0
12.0,White,Portugal,18.0,88,Vinho Verde,Portuguese White,2017.0
13.5,White,Portugal,34.0,89,Douro,Portuguese White,2016.0
12.0,White,Portugal,12.0,89,Vinho Verde,Loureiro,2017.0
13.5,White,Portugal,16.0,89,Douro,Portuguese White,2017.0
13.0,White,Portugal,13.0,89,Vinho Verde,Portuguese White,2017.0
12.0,White,Portugal,18.0,88,Douro Superior,Códega do Larinho,2017.0
13.5,White,Portugal,14.0,87,Douro,Portuguese White,2017.0
13.0,White,Portugal,18.0,88,Lisboa,Portuguese White,2015.0
12.0,White,Portugal,12.0,88,Lisboa,Arinto,2017.0
13.5,White,Portugal,22.0,88,Minho,Alvarinho,2016.0
14.0,White,Portugal,30.0,88,Tejo,Sauvignon Blanc,2015.0
12.5,White,Portugal,22.0,88,Alentejano,Portuguese White,2016.0
12.5,White,Portugal,24.0,88,Alentejano,Alvarinho,2016.0
13.5,White,Portugal,14.0,87,Douro,Portuguese White,2016.0
10.5,White,Portugal,10.0,86,Vinho Verde,Portuguese White,2017.0
13.5,White,Portugal,9.0,86,Alentejo,Portuguese White,2017.0
13.5,White,Portugal,10.0,86,Alentejano,Portuguese White,2017.0
12.0,White,Portugal,11.0,87,Minho,Alvarinho,2017.0
12.5,White,Portugal,18.0,87,Tejo,Portuguese White,2016.0
13.0,White,Portugal,20.0,87,Douro,Portuguese White,2017.0
12.5,White,Portugal,15.0,87,Minho,Alvarinho,2017.0
12.5,White,Portugal,10.0,87,Vinho Verde,Portuguese White,2017.0
13.0,White,Portugal,16.0,87,Alentejano,Portuguese White,2016.0
9.0,White,Portugal,14.0,87,Vinho Verde,Portuguese White,2017.0
13.0,White,Portugal,17.0,87,Douro,Portuguese White,2016.0
13.0,White,Portugal,11.0,87,Lisboa,Portuguese White,2017.0
13.0,White,Portugal,10.0,87,Alentejano,Portuguese White,2017.0
12.0,White,Portugal,10.0,87,Lisboa,Arinto,2017.0
13.0,White,Portugal,17.0,87,Tejo,Portuguese White,2017.0
13.0,White,Portugal,14.0,87,Douro,Portuguese White,2017.0
13.5,White,Portugal,24.0,87,Trás-os-Montes,Portuguese White,2017.0
12.5,White,Portugal,23.0,87,Douro,Portuguese White,2017.0
13.0,White,Portugal,13.0,87,Lisboa,Portuguese White,2017.0
12.5,White,Portugal,30.0,87,Palmela,Castelão,2017.0
13.5,White,Portugal,15.0,87,Vinho Verde,Avesso,2017.0
13.0,White,Portugal,9.0,84,Alentejano,Portuguese White,2017.0
12.0,White,Portugal,15.0,84,Lisboa,Portuguese White,2017.0
13.0,White,Portugal,10.0,84,Tejo,Fernão Pires,2017.0
12.5,White,Portugal,15.0,84,Lisboa,Portuguese White,2017.0
12.0,White,Portugal,10.0,84,Tejo,Portuguese White,2017.0
13.5,White,Portugal,9.0,85,Alentejo,Portuguese White,2017.0
12.0,White,Portugal,10.0,85,Lisboa,Portuguese White,2017.0
13.0,White,Portugal,13.0,85,Douro,Portuguese White,2017.0
12.5,White,Portugal,13.0,85,Alentejano,Portuguese White,2017.0
12.5,White,Portugal,11.0,85,Palmela,Portuguese White,2017.0
11.0,White,Portugal,10.0,85,Vinho Verde,Portuguese White,2017.0
13.0,White,Portugal,17.0,85,Tejo,Fernão Pires,2017.0
12.5,White,Portugal,15.0,85,Vinho Verde,Arinto,2017.0
10.0,White,Portugal,9.0,85,Vinho Verde,Portuguese White,2017.0
13.5,White,Portugal,9.0,86,Douro,Portuguese White,2017.0
12.5,White,Portugal,8.0,86,Dão,Portuguese White,2017.0
11.5,White,Portugal,11.0,86,Vinho Verde,Portuguese White,2017.0
12.5,White,Portugal,10.0,86,Douro,Portuguese White,2016.0
12.5,White,Portugal,10.0,86,Vinho Verde,Portuguese White,2017.0
9.5,White,Portugal,12.0,86,Vinho Verde,Portuguese White,2017.0
13.0,White,Portugal,20.0,86,Tejo,Sauvignon Blanc,2016.0
12.5,White,Portugal,9.0,86,Dão,Portuguese White,2017.0
13.0,White,Portugal,12.0,86,Tejo,Portuguese White,2017.0
13.0,White,Portugal,30.0,91,Minho,Alvarinho,2015.0
11.5,White,Portugal,50.0,90,Vinho Verde,Portuguese White,2015.0
13.5,White,Portugal,14.0,90,Vinho Verde,Alvarinho,2017.0
12.0,White,Portugal,26.0,90,Vinho Verde,Portuguese White,2016.0
12.5,White,Portugal,15.0,89,Alentejano,Portuguese White,2017.0
12.5,White,Portugal,18.0,89,Minho,Alvarinho,2016.0
12.5,White,Portugal,15.0,89,Minho,Alvarinho,2017.0
12.5,White,Portugal,14.0,88,Bucelas,Arinto,2016.0
12.5,White,Portugal,18.0,88,Vinho Verde,Portuguese White,2016.0
12.5,White,Portugal,12.0,87,Vinho Verde,Portuguese White,2017.0
12.5,White,Portugal,11.0,87,Alentejano,Portuguese White,2017.0
13.0,White,Portugal,9.0,87,Península de Setúbal,Portuguese White,2017.0
12.5,White,Portugal,12.0,88,Lisboa,Portuguese White,2016.0
12.5,White,Portugal,12.0,88,Vinho Verde,Portuguese White,2017.0
12.5,White,Portugal,19.0,87,Douro,Portuguese White,2009.0
12.0,White,Portugal,10.0,86,Vinho Verde,Portuguese White,2010.0
14.5,White,Portugal,20.0,87,Duriense,Alvarinho,2010.0
9.0,White,Portugal,9.0,85,Vinho Verde,Portuguese White,2010.0
11.0,White,Portugal,10.0,87,Vinho Verde,Portuguese White,2010.0
13.5,White,Portugal,12.0,87,Tejo,Verdelho,2010.0
12.5,White,Portugal,9.0,86,Tejo,Portuguese White,2010.0
13.0,White,Portugal,9.0,83,Douro,Portuguese White,2010.0
13.5,White,Portugal,13.0,86,Douro,Portuguese White,2010.0
13.0,White,Portugal,28.0,89,Vinho Verde,Alvarinho,2008.0
14.0,White,Portugal,25.0,93,Tejo,Portuguese White,2008.0
13.0,White,Portugal,40.0,93,Bairrada,Portuguese White,2009.0
13.0,White,Portugal,11.0,91,Lisboa,Alvarinho,2010.0
14.0,White,Portugal,30.0,91,Setubal,Portuguese White,2009.0
11.5,White,Portugal,12.0,91,Minho,Portuguese White,2010.0
13.0,White,Portugal,15.0,92,Alentejano,Portuguese White,2009.0
14.0,White,Portugal,22.0,92,Tejo,Portuguese White,2009.0
13.0,White,Portugal,72.0,93,Dão,Portuguese White,2009.0
13.0,White,Portugal,25.0,90,Douro,Portuguese White,2010.0
13.0,White,Portugal,15.0,90,Dão,Encruzado,2010.0
14.0,White,Portugal,25.0,93,Alentejano,Portuguese White,2009.0
13.5,White,Portugal,12.0,91,Setubal,Portuguese White,2010.0
12.5,White,Portugal,13.0,91,Minho,Alvarinho,2010.0
13.5,White,Portugal,15.0,91,Vinho Verde,Portuguese White,2010.0
13.5,White,Portugal,15.0,91,Douro,Portuguese White,2009.0
13.0,White,Portugal,28.0,90,Dão,Portuguese White,2010.0
12.5,White,Portugal,15.0,90,Lisboa,Alvarinho,2010.0
13.0,White,Portugal,20.0,90,Alentejano,Portuguese White,2010.0
12.5,White,Portugal,19.0,90,Vinho Verde,Alvarinho,2010.0
13.0,White,Portugal,15.0,90,Tejo,Chardonnay,2010.0
14.0,White,Portugal,45.0,91,Alentejo,Portuguese White,2009.0
13.0,White,Portugal,14.0,88,Douro,Portuguese White,2010.0
13.5,White,Portugal,23.0,88,Lisboa,Fernão Pires,2010.0
12.5,White,Portugal,10.0,88,Vinho Verde,Portuguese White,2010.0
12.0,White,Portugal,17.0,88,Vinho Verde,Loureiro,2010.0
12.0,White,Portugal,12.0,88,Vinho Verde,Portuguese White,2010.0
13.0,White,Portugal,10.0,88,Douro,Portuguese White,2010.0
12.5,White,Portugal,14.0,88,Tejo,Sauvignon Blanc,2010.0
12.5,White,Portugal,14.0,88,Alentejano,Portuguese White,2010.0
12.5,White,Portugal,11.0,88,Lisboa,Arinto,2010.0
12.5,White,Portugal,10.0,89,Tejo,Portuguese White,2010.0
12.0,White,Portugal,13.0,89,Vinho Verde,Avesso,2010.0
13.0,White,Portugal,14.0,89,Vinho Verde,Alvarinho,2010.0
13.0,White,Portugal,13.0,89,Tejo,Portuguese White,2009.0
11.5,White,Portugal,9.0,89,Vinho Verde,Portuguese White,2010.0
13.0,White,Portugal,20.0,89,Dão,Portuguese White,2010.0
11.5,White,Portugal,12.0,89,Vinho Verde,Loureiro,2010.0
13.5,White,Portugal,9.0,86,Dão,Portuguese White,2010.0
11.5,White,Portugal,10.0,86,Vinho Verde,Portuguese White,2010.0
13.0,White,Portugal,9.0,87,Setubal,Portuguese White,2010.0
12.5,White,Portugal,12.0,87,Tejo,Portuguese White,2010.0
11.5,White,Portugal,13.0,87,Vinho Verde,Azal,2010.0
11.0,White,Portugal,11.0,87,Vinho Verde,Portuguese White,2010.0
12.0,White,Portugal,13.0,87,Douro,Portuguese White,2010.0
12.5,White,Portugal,21.0,87,Beiras,Portuguese White,2010.0
12.5,White,Portugal,11.0,87,Tejo,Portuguese White,2010.0
11.5,White,Portugal,7.0,87,Vinho Verde,Loureiro,2010.0
13.0,White,Portugal,9.0,87,Tejo,Portuguese White,2010.0
9.0,White,Portugal,10.0,85,Vinho Verde,Portuguese White,2010.0
12.5,White,Portugal,8.0,85,Tejo,Portuguese White,2009.0
12.5,White,Portugal,9.0,85,Lisboa,Portuguese White,2010.0
11.0,White,Portugal,10.0,85,Vinho Verde,Portuguese White,2010.0
12.0,White,Portugal,6.0,85,Lisboa,Portuguese White,2010.0
12.5,White,Portugal,10.0,85,Alentejano,Portuguese White,2010.0
10.0,White,Portugal,8.0,85,Vinho Verde,Portuguese White,2010.0
10.5,White,Portugal,9.0,86,Vinho Verde,Portuguese White,2010.0
11.5,White,Portugal,7.0,86,Vinho Verde,Loureiro,2010.0
12.5,White,Portugal,15.0,86,Alentejo,Portuguese White,2010.0
10.0,White,Portugal,7.0,86,Vinho Verde,Portuguese White,2010.0
12.5,White,Portugal,6.0,86,Tejo,Portuguese White,2010.0
13.0,White,Portugal,9.0,86,Lisboa,Portuguese White,2010.0
12.5,White,Portugal,15.0,84,Bairrada,Bical,2010.0
11.5,White,Portugal,5.0,82,Vinho Verde,Portuguese White,2010.0
11.5,White,Portugal,14.0,83,Vinho Verde,Portuguese White,2010.0
13.0,White,Portugal,8.0,83,Lisboa,Portuguese White,2010.0
12.5,White,Portugal,9.0,84,Douro,Portuguese White,2010.0
10.0,White,Portugal,8.0,84,Vinho Verde,Portuguese White,2010.0
9.5,White,Portugal,9.0,84,Vinho Verde,Portuguese White,2010.0
12.5,White,Portugal,8.0,85,Alenquer,Portuguese White,2009.0
9.0,White,Portugal,7.0,84,Vinho Verde,Portuguese White,2010.0
12.5,White,Portugal,13.0,89,Lisboa,Portuguese White,2009.0
13.5,White,Portugal,15.0,90,Dão,Encruzado,2009.0
13.0,White,Portugal,28.0,90,Bairrada,Portuguese White,2009.0
14.0,White,Portugal,30.0,90,Douro,Portuguese White,2008.0
14.0,White,Portugal,18.0,90,Douro,Portuguese White,2009.0
13.5,White,Portugal,50.0,90,Douro,Portuguese White,2009.0
14.0,White,Portugal,35.0,90,Dão,Portuguese White,2009.0
14.0,White,Portugal,30.0,91,Setubal,Antão Vaz,2009.0
13.5,White,Portugal,35.0,91,Dão,Portuguese White,2009.0
12.5,White,Portugal,11.0,87,Douro,Portuguese White,2009.0
13.5,White,Portugal,10.0,87,Alentejano,Portuguese White,2009.0
13.5,White,Portugal,15.0,87,Douro,Portuguese White,2010.0
12.0,White,Portugal,14.0,87,Bairrada,Portuguese White,2009.0
14.5,White,Portugal,18.0,88,Douro,Portuguese White,2009.0
14.0,White,Portugal,20.0,88,Douro,Portuguese White,2009.0
13.0,White,Portugal,20.0,88,Douro,Portuguese White,2010.0
11.0,White,Portugal,9.0,88,Vinho Verde,Portuguese White,2010.0
12.5,White,Portugal,20.0,88,Bairrada,Arinto,2009.0
13.5,White,Portugal,14.0,89,Douro,Portuguese White,2009.0
12.0,White,Portugal,9.0,85,Lisboa,Portuguese White,2010.0
13.5,White,Portugal,20.0,85,Setubal,Portuguese White,2009.0
13.0,White,Portugal,7.0,85,Alentejano,Portuguese White,2009.0
12.5,White,Portugal,8.0,85,Alentejano,Portuguese White,2010.0
13.5,White,Portugal,12.0,86,Tejo,Arinto,2010.0
12.5,White,Portugal,13.0,86,Alentejano,Portuguese White,2010.0
13.0,White,Portugal,19.0,88,Douro,Portuguese White,2009.0
14.5,White,Portugal,20.0,89,Douro,Portuguese White,2009.0
13.5,White,Portugal,45.0,90,Douro,Portuguese White,2009.0
12.5,White,Portugal,9.0,84,Alentejano,Portuguese White,2009.0
14.5,White,Portugal,25.0,92,Alentejo,Portuguese White,2009.0
13.0,White,Portugal,15.0,88,Douro,Portuguese White,2014.0
13.0,White,Portugal,13.0,88,Lisboa,Chardonnay,2014.0
13.0,White,Portugal,12.0,89,Dão,Portuguese White,2014.0
11.0,White,Portugal,19.0,89,Minho,Portuguese White,2012.0
13.0,White,Portugal,15.0,90,Tejo,Portuguese White,2014.0
12.5,White,Portugal,13.0,89,Lisboa,Alvarinho,2014.0
12.0,White,Portugal,10.0,88,Vinho Verde,Loureiro,2014.0
12.5,White,Portugal,10.0,87,Dão,Portuguese White,2014.0
13.0,White,Portugal,10.0,87,Dão,Portuguese White,2014.0
11.5,White,Portugal,11.0,87,Vinho Verde,Portuguese White,2014.0
12.0,White,Portugal,13.0,87,Minho,Alvarinho,2014.0
12.5,White,Portugal,13.0,87,Douro,Portuguese White,2014.0
12.5,White,Portugal,30.0,88,Península de Setúbal,Antão Vaz,2014.0
12.5,White,Portugal,12.0,88,Douro,Portuguese White,2014.0
12.0,White,Portugal,13.0,88,Vinho Verde,Portuguese White,2014.0
13.0,White,Portugal,13.0,88,Alentejano,Portuguese White,2014.0
12.0,White,Portugal,14.0,88,Minho,Alvarinho,2014.0
12.5,White,Portugal,10.0,88,Lisboa,Alvarinho-Chardonnay,2014.0
13.0,White,Portugal,22.0,87,Península de Setúbal,Portuguese White,2014.0
13.0,White,Portugal,23.0,87,Douro,Portuguese White,2014.0
13.0,White,Portugal,13.0,87,Dão,Encruzado,2014.0
13.0,White,Portugal,6.0,87,Tejo,Fernão Pires,2014.0
12.0,White,Portugal,9.0,87,Douro,Portuguese White,2014.0
12.5,White,Portugal,9.0,87,Tejo,Portuguese White,2014.0
12.5,White,Portugal,11.0,86,Alentejano,Portuguese White,2014.0
12.5,White,Portugal,11.0,85,Tejo,Portuguese White,2014.0
9.5,White,Portugal,8.0,84,Vinho Verde,Portuguese White,2014.0
13.0,White,Portugal,12.0,84,Alentejano,Portuguese White,2014.0
12.0,White,Portugal,11.0,84,Península de Setúbal,Portuguese White,2014.0
11.5,White,Portugal,8.0,84,Lisboa,Portuguese White,2014.0
12.5,White,Portugal,9.0,84,Alentejano,Portuguese White,2014.0
12.0,White,Portugal,14.0,85,Vinho Verde,Arinto,2014.0
12.0,White,Portugal,10.0,85,Lisboa,Portuguese White,2014.0
13.0,White,Portugal,22.0,85,Alentejano,Sauvignon Blanc,2014.0
12.0,White,Portugal,9.0,85,Lisboa,Arinto,2014.0
11.5,White,Portugal,10.0,85,Vinho Verde,Portuguese White,2014.0
13.0,White,Portugal,12.0,85,Douro,Portuguese White,2014.0
12.0,White,Portugal,12.0,85,Vinho Verde,Portuguese White,2014.0
12.5,White,Portugal,19.0,85,Alentejano,Portuguese White,2014.0
12.5,White,Portugal,10.0,85,Dão,Portuguese White,2014.0
12.5,White,Portugal,10.0,86,Bairrada,Bical,2014.0
13.0,White,Portugal,26.0,86,Alentejano,Portuguese White,2014.0
12.5,White,Portugal,15.0,86,Alentejano,Portuguese White,2014.0
13.0,White,Portugal,19.0,86,Península de Setúbal,Portuguese White,2014.0
12.5,White,Portugal,15.0,86,Minho,Portuguese White,2014.0
12.5,White,Portugal,15.0,86,Lisboa,Alvarinho,2014.0
12.0,White,Portugal,14.0,86,Vinho Verde,Portuguese White,2014.0
15.0,White,Portugal,20.0,86,Península de Setúbal,Verdelho,2014.0
13.0,White,Portugal,7.0,82,Alentejano,Portuguese White,2014.0
9.5,White,Portugal,10.0,83,Lisboa,Portuguese White,2014.0
9.5,White,Portugal,7.0,83,Vinho Verde,Portuguese White,2014.0
9.5,White,Portugal,8.0,83,Vinho Verde,Portuguese White,2014.0
13.5,White,Portugal,30.0,91,Douro,Portuguese White,2013.0
13.5,White,Portugal,30.0,90,Douro,Portuguese White,2012.0
12.5,White,Portugal,13.0,88,Alentejano,Portuguese White,2014.0
13.5,White,Portugal,15.0,87,Tejo,Portuguese White,2014.0
11.0,White,Portugal,10.0,85,Vinho Verde,Loureiro,2014.0
13.5,White,Portugal,9.0,85,Tejo,Portuguese White,2014.0
13.0,White,Portugal,14.0,85,Tejo,Portuguese White,2014.0
13.0,White,Portugal,10.0,86,Douro,Portuguese White,2014.0
12.5,White,Portugal,9.0,86,Alentejano,Portuguese White,2014.0
12.5,White,Portugal,8.0,87,Alentejano,Portuguese White,2014.0
12.5,White,Portugal,10.0,83,Tejo,Portuguese White,2014.0
10.0,White,Portugal,10.0,84,Vinho Verde,Portuguese White,2014.0
12.0,White,Portugal,30.0,93,Bairrada,Portuguese White,2013.0
13.0,White,Portugal,38.0,90,Tejo,Fernão Pires,2013.0
13.0,White,Portugal,45.0,91,Vinho Verde,Alvarinho,2013.0
12.0,White,Portugal,30.0,91,Minho,Alvarinho,2013.0
12.5,White,Portugal,35.0,91,Dão,Encruzado,2013.0
12.5,White,Portugal,23.0,91,Vinho Verde,Alvarinho,2014.0
13.0,White,Portugal,50.0,92,Douro,Portuguese White,2013.0
13.5,White,Portugal,25.0,92,Douro,Portuguese White,2013.0
13.5,White,Portugal,35.0,92,Beira Atlantico,Portuguese White,2013.0
13.5,White,Portugal,20.0,92,Lisboa,Portuguese White,2013.0
13.0,White,Portugal,13.0,89,Douro,Portuguese White,2012.0
13.5,White,Portugal,15.0,89,Lisboa,Portuguese White,2013.0
12.5,White,Portugal,45.0,89,Douro,Portuguese White,2013.0
12.5,White,Portugal,14.0,90,Dão,Portuguese White,2013.0
13.0,White,Portugal,30.0,90,Douro,Portuguese White,2013.0
13.5,White,Portugal,22.0,90,Lisboa,Portuguese White,2013.0
14.0,White,Portugal,19.0,90,Alentejo,Portuguese White,2013.0
14.0,White,Portugal,40.0,90,Lisboa,Viognier,2013.0
13.5,White,Portugal,25.0,90,Tejo,Portuguese White,2012.0
12.5,White,Portugal,45.0,90,Vinho Verde,Alvarinho,2013.0
13.0,White,Portugal,18.0,88,Douro,Portuguese White,2013.0
11.5,White,Portugal,13.0,89,Vinho Verde,Portuguese White,2014.0
12.0,White,Portugal,24.0,89,Minho,Portuguese White,2013.0
12.5,White,Portugal,11.0,87,Dão,Portuguese White,2013.0
13.0,White,Portugal,13.0,87,Alentejo,Portuguese White,2013.0
13.0,White,Portugal,14.0,87,Alentejano,Portuguese White,2013.0
13.0,White,Portugal,13.0,87,Tejo,Portuguese White,2013.0
